Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,First octet,Second octet,Third octet,Fourth octet,NumOfIPs,TXTRecord,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
caterpillar-slovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,42,165,231,180,33,1,0,0,0,0,0,58065,200,Apache,3.77,0.29,0.62,0.0,0.04,1,3,0,1,False,23,True,False,None,1
skechers-tenisky.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,36,104,21,63,101,2,0,0,0,0,0,13335,200,cloudflare,3.33,0.26,0.63,0.0,0.05,1,2,0,1,False,18,True,False,Canada,1
dobsina.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,43,82,119,224,201,1,1,1,1,0,1,5578,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
finreport.sk,Positive s.r.o.,4.0,2.0,Let's Encrypt,58,81,89,48,54,1,1,1,1,1,1,29405,200,nginx,3.42,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
dopeslovakia.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,53,196,247,50,205,1,0,0,0,0,0,58065,403,Apache/2,3.37,0.4,0.53,0.0,0.0,2,2,0,0,False,14,True,False,United States,1
northface-sk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,36,104,160,6,69,1,0,0,0,0,0,41564,200,Apache,3.64,0.2,0.67,0.0,0.07,1,4,0,1,False,14,False,True,United Kingdom,1
savagexfenty.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,37,196,245,153,238,1,0,0,0,0,0,41564,200,Apache,3.51,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,1
zladiera.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,51,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,3.28,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,Slovakia,0
hotelagro.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,14,37,9,175,179,1,1,1,1,0,0,51013,200,openresty,3.42,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
birkenstock-sk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,36,196,245,153,243,1,0,0,0,0,0,41564,200,Apache,3.34,0.18,0.71,0.0,0.06,1,3,0,1,False,16,False,True,Slovakia,1
hoteldetva.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,74,77,37,83,194,1,1,1,1,0,1,47583,200,hcdn,3.39,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,United States,0
zivenabratislava.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,52,172,67,143,200,2,0,0,0,0,0,13335,403,cloudflare,3.51,0.37,0.58,0.0,0.0,1,2,0,0,False,18,True,False,Canada,1
vivaespana.sk,"WEDOS Internet, a.s.",4.0,3.0,Google Trust Services,76,104,21,75,215,2,1,1,1,0,1,13335,200,cloudflare,3.03,0.38,0.54,0.0,0.0,2,2,0,0,False,12,False,False,Canada,1
onrunning-sk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,68,196,245,238,159,1,0,0,0,0,0,58065,200,Apache,3.11,0.2,0.67,0.0,0.07,1,2,0,1,False,14,False,True,None,1
lacostevypredaj.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,52,172,67,212,103,2,0,0,0,0,0,13335,403,cloudflare,3.84,0.33,0.61,0.0,0.0,1,2,0,0,False,17,True,False,Canada,1
skidrienica.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,50,62,109,151,125,1,1,1,1,1,1,29134,200,nginx,3.18,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Czechia,0
kupele-bojnice.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,55,46,28,107,238,1,1,1,1,0,0,197019,200,Apache,3.69,0.35,0.53,0.0,0.06,1,2,0,1,False,16,True,False,Czechia,0
astrumlaus.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,40,37,9,175,155,1,1,1,1,0,0,51013,200,openresty,3.03,0.31,0.62,0.0,0.0,2,3,0,0,False,12,False,False,Slovakia,0
hotelcentral.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,56,3,71,253,221,2,1,1,1,0,1,16509,200,openresty,3.51,0.27,0.67,0.0,0.0,1,3,0,0,False,14,False,False,Germany,0
totalnyvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,64,185,53,177,51,1,1,1,1,1,0,61969,403,nginx,3.84,0.33,0.61,0.0,0.0,1,2,0,0,False,17,True,False,Canada,1
hotelpatria.sk,Varro s.r.o.,4.0,2.0,Let's Encrypt,43,37,9,175,157,1,1,1,1,0,0,51013,200,openresty,3.52,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
autoskolakozel.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,78,195,181,248,45,1,1,1,1,1,1,48689,200,nginx,3.18,0.41,0.53,0.0,0.0,2,2,0,0,False,16,False,False,Slovakia,0
reebokeshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,87,165,231,4,78,1,0,0,0,0,0,57858,200,Apache,3.04,0.36,0.57,0.0,0.0,2,2,0,0,False,13,True,False,Seychelles,1
slov-lex.sk,Ministerstvo spravodlivosti Slovenskej republiky,4.0,3.0,Let's Encrypt,86,138,2,178,112,1,1,1,1,0,0,31898,403,None,3.1,0.18,0.64,0.0,0.09,1,2,0,1,False,10,False,False,Germany,0
bratislava-rusovce.sk,Marián Butowski,4.0,3.0,Let's Encrypt,83,46,229,239,231,1,1,1,1,0,0,29405,200,nginx,3.75,0.33,0.57,0.0,0.05,1,2,0,1,False,20,True,False,Slovakia,0
velky-krtis.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,43,82,119,224,201,1,1,1,1,0,1,5578,200,Apache,3.32,0.21,0.64,0.0,0.07,1,3,0,1,False,13,False,False,Slovakia,0
vodeko.sk,"Slovanet, a. s.",4.0,3.0,None,0,46,28,107,241,1,1,1,1,0,0,197019,200,Apache,2.73,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
detva.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,43,82,119,224,201,1,1,1,1,0,1,5578,200,Apache,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
apartmentresidence.sk,"WebCreators, s. r. o.",4.0,2.0,Let's Encrypt,77,193,163,77,163,1,1,1,1,1,1,29405,200,nginx,3.54,0.33,0.62,0.0,0.0,1,3,0,0,False,20,False,False,Slovakia,0
soslovenskekasino.sk,Key-Systems GmbH,4.0,2.0,Google Trust Services,60,104,21,72,100,2,1,1,1,0,1,13335,200,cloudflare,3.07,0.35,0.6,0.0,0.0,1,3,0,0,False,19,True,False,Canada,1
kubasok.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,54,37,9,175,131,1,1,1,1,0,0,51013,200,openresty,2.65,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
rajpradla.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,72,65,109,34,230,1,1,0,1,0,0,24940,200,nginx/1.20.2,3.02,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,None,1
umb.sk,Univerzita Mateja Bela v Banskej Bystrici,4.0,3.0,GEANT Vereniging,221,104,22,73,179,3,1,1,1,0,1,13335,200,cloudflare,2.58,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Canada,0
zivekasino.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,11,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.24,0.38,0.54,0.0,0.0,1,2,0,0,False,12,True,False,Czechia,1
ospreybratislava.sk,NETIM,4.0,3.0,Google Trust Services,39,104,21,16,1,7,0,0,0,0,0,13335,403,cloudflare,3.64,0.37,0.58,0.0,0.0,2,3,0,0,False,18,True,False,Canada,1
mavexjunior.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,83,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,3.81,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
tkl.sk,"KÚPELE LUČIVNÁ, a.s.",4.0,3.0,Let's Encrypt,64,37,9,175,132,1,1,1,1,0,0,51013,200,openresty,2.25,0.0,0.83,0.0,0.0,0,3,0,0,False,5,False,False,Slovakia,0
bojnice.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,43,82,119,224,201,1,1,1,1,0,1,5578,200,Apache,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
skiblanc.sk,Websupport s.r.o.,4.0,3.0,None,19,37,9,175,131,1,1,1,1,0,0,51013,200,openresty,3.1,0.18,0.73,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
dogecoin.sk,"WebHouse, s.r.o.",4.0,2.0,None,39,86,110,243,202,1,0,0,0,0,0,29405,200,Apache,3.28,0.36,0.55,0.0,0.0,2,2,0,0,False,10,False,False,None,1
stuba.sk,"SWAN, a. s.",4.0,3.0,GEANT Vereniging,254,147,175,1,60,1,1,1,1,0,1,2607,200,Apache,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
hotel-diana.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,51,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,3.66,0.36,0.5,0.0,0.07,2,2,0,1,False,13,False,False,Slovakia,0
gaspsk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,56,172,67,167,134,2,0,0,0,0,0,13335,403,cloudflare,2.42,0.11,0.78,0.0,0.0,1,4,0,0,False,8,False,True,Canada,1
adidasoutletsk.sk,Gransy s.r.o.,4.0,4.0,None,0,196,196,204,32,1,0,0,0,0,0,58065,200,Apache,3.34,0.35,0.59,0.0,0.0,2,3,0,0,False,16,True,True,Finland,1
stolna.sk,"CS WEB, s.r.o.",4.0,1.0,None,67,95,105,255,176,1,0,0,0,0,0,15962,200,Apache,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
hotel-lipa-bojnice.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,13,37,9,175,196,1,1,1,1,0,1,51013,200,openresty,3.92,0.33,0.52,0.0,0.1,1,2,0,1,False,20,False,False,Slovakia,0
vzorovezmluvy.sk,"SWAN, a. s.",4.0,1.0,Let's Encrypt,31,86,110,225,104,1,0,0,0,0,0,29405,200,Apache,3.45,0.31,0.62,0.0,0.0,1,3,0,0,False,15,False,False,Slovakia,0
leebratislava.sk,NETIM,4.0,3.0,Let's Encrypt,58,196,240,190,61,1,0,0,0,0,0,41564,403,nginx,3.33,0.38,0.56,0.0,0.0,2,2,0,0,False,15,True,False,Singapore,1
ariatvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,44,158,222,2,31,1,0,0,0,0,0,63119,200,Apache,3.58,0.38,0.56,0.0,0.0,2,2,0,0,False,15,True,False,None,1
barbour-slovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,73,196,196,233,109,1,0,0,0,0,0,46805,200,Apache,3.55,0.3,0.6,0.0,0.05,2,3,0,1,False,19,True,False,United States,1
expresnygeodet.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,83,31,15,10,47,1,1,1,1,0,0,25234,200,nginx,3.5,0.35,0.59,0.0,0.0,2,3,0,0,False,16,False,False,Czechia,1
smartmallsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,64,77,78,104,3,1,1,1,1,1,1,15685,500,None,2.9,0.14,0.79,0.0,0.0,1,4,0,0,False,13,False,True,None,1
experts.blog.pravda.sk,"Webglobe, a.s.",4.0,3.0,DigiCert Inc,179,185,65,220,36,1,0,0,0,0,0,48689,200,Apache/2.4.52 (Ubuntu),3.79,0.23,0.64,0.0,0.0,1,3,0,0,False,21,False,False,Slovakia,1
hotelalexandra.sk,"ACOMPUTER, s. r. o.",4.0,3.0,None,74,185,218,31,227,1,0,0,1,0,0,31117,200,openresty,3.57,0.35,0.59,0.0,0.0,1,3,0,0,False,16,False,False,Slovakia,0
skikrahule.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,48,86,110,243,39,1,1,1,1,0,1,29405,200,Apache,3.18,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
ssj.sk,Štátna ochrana prírody Slovenskej republiky,4.0,4.0,None,0,95,105,255,161,1,1,1,1,0,0,15962,200,Apache/2.4.62 (Debian),1.79,0.0,0.83,0.0,0.0,0,3,0,0,False,5,False,False,Slovakia,0
superdrybratislava.sk,NETIM,4.0,3.0,ZeroSSL,59,196,196,198,26,1,0,0,0,0,0,41564,403,Apache/2,3.71,0.33,0.62,0.0,0.0,1,3,0,0,False,20,True,False,Ireland,1
swarovski-online.sk,ZONER s.r.o.,4.0,4.0,None,0,195,253,6,139,1,0,0,0,0,0,8391,200,Knipp-Webredirector/1.6.6,3.58,0.32,0.58,0.0,0.05,1,3,0,1,False,18,True,False,Germany,1
vajnory.sk,"ELBIA, s. r. o.",4.0,3.0,DigiCert Inc,81,109,74,146,36,1,1,1,1,0,1,29405,200,Apache/2.4.62 (Debian),3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
stussyhoodie.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,78,196,196,13,151,1,0,0,0,0,0,63119,200,Apache,3.24,0.4,0.53,0.0,0.0,2,2,0,0,False,14,True,False,Germany,1
kosice.sk,Websupport s.r.o.,4.0,3.0,DigiCert Inc,79,88,212,14,21,1,1,1,1,0,1,42841,200,Apache,2.73,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
palacehotelpolom.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,53,37,9,175,155,1,1,1,1,0,0,51013,200,openresty,3.43,0.37,0.58,0.0,0.0,1,2,0,0,False,18,False,False,Slovakia,0
laspalmas.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,31,3,125,172,46,2,0,0,1,0,0,16509,200,openresty,2.63,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Germany,0
hotelflora.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,31,46,229,230,41,1,1,1,1,0,1,29405,200,Apache,3.39,0.31,0.62,0.0,0.0,1,3,0,0,False,12,False,False,Slovakia,0
huntebratislava.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,67,104,21,49,122,2,0,0,0,0,0,13335,200,cloudflare,3.68,0.33,0.61,0.0,0.0,1,2,0,0,False,17,True,False,Canada,1
ospreyslovensko.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,42,172,67,210,228,2,0,0,0,0,0,13335,500,cloudflare,3.24,0.33,0.61,0.0,0.0,2,3,0,0,False,17,True,False,Canada,1
napapijrislovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,31,158,222,2,36,1,0,0,0,0,0,63119,200,Apache,3.59,0.33,0.62,0.0,0.0,1,3,0,0,False,20,True,False,United States,1
palmangels.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,73,158,222,2,43,1,0,0,0,0,0,63119,200,Apache,3.24,0.23,0.69,0.0,0.0,1,2,0,0,False,12,False,False,United States,1
calzedonnia.sk,Key-Systems GmbH,4.0,1.0,None,0,5,22,145,16,2,0,0,1,0,1,16509,200,cloudflare,3.52,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Germany,1
dc-shoes.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,62,172,67,137,3,2,0,0,0,0,0,13335,403,cloudflare,3.03,0.18,0.64,0.0,0.09,2,2,0,1,False,10,True,False,Canada,1
brooksrunning.sk,"WebHouse, s.r.o.",4.0,3.0,"DigiCert, Inc.",122,20,40,202,15,1,1,1,1,0,0,8075,200,cloudflare,3.2,0.25,0.69,0.0,0.0,2,3,0,0,False,15,False,False,United States,1
uniag.sk,Websupport s.r.o.,4.0,3.0,GEANT Vereniging,253,193,87,99,189,1,1,1,1,0,0,2607,200,nginx,3.0,0.38,0.5,0.0,0.0,2,2,0,0,False,7,False,False,Slovakia,0
mbtrend.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,84,31,15,10,101,1,1,1,1,0,1,25234,200,nginx,3.32,0.1,0.8,0.0,0.0,1,4,0,0,False,9,False,False,Czechia,1
pepejeansslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,88,196,245,153,218,1,0,0,0,0,0,41564,200,Apache,3.25,0.33,0.62,0.0,0.0,2,4,0,0,False,20,True,False,Slovakia,1
guessoutletsk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,77,165,231,154,36,1,0,0,0,0,0,58065,200,Apache,3.0,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,True,United States,1
hoteljavorna.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,42,37,9,175,132,1,1,1,1,0,0,51013,200,openresty,3.64,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
unipo.sk,"WebHouse, s.r.o.",4.0,3.0,GEANT Vereniging,257,194,160,192,15,1,1,1,1,0,0,2607,200,Apache,3.0,0.38,0.5,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
skechersskeshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,8,196,245,153,228,1,0,0,0,0,0,41564,200,Apache,2.89,0.22,0.72,0.0,0.0,1,4,0,0,False,17,True,False,Slovakia,1
veja-store-sk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,37,158,222,2,41,1,0,0,0,0,0,63119,200,Apache,3.33,0.25,0.56,0.0,0.12,1,2,0,1,False,15,True,True,United States,1
zasielkonos.sk,Gransy s.r.o.,1.0,1.0,Google Trust Services,64,104,21,32,1,7,1,0,0,0,0,13335,200,cloudflare,3.18,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Canada,1
ryderwearsk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,55,104,21,32,172,2,0,0,0,0,0,13335,200,cloudflare,3.04,0.29,0.64,0.0,0.0,2,3,0,0,False,13,False,True,Canada,1
reebok-sk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,28,158,222,2,47,1,0,0,0,0,0,63119,200,Apache,2.86,0.25,0.58,0.0,0.08,2,2,0,1,False,11,False,True,United States,1
epi.sk,"USR Services, s.r.o.",4.0,1.0,Let's Encrypt,53,188,244,63,64,1,1,1,1,0,0,25424,200,Microsoft-IIS/10.0,2.58,0.33,0.5,0.0,0.0,1,2,0,0,False,5,False,False,Czechia,0
asicstopanky.sk,Gransy s.r.o.,4.0,4.0,None,0,196,196,52,180,1,0,0,0,0,0,41564,200,Apache,3.32,0.33,0.6,0.0,0.0,1,3,0,0,False,14,True,False,Latvia,1
northfaceslovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,60,165,231,152,159,1,0,0,0,0,0,58065,200,Apache,3.78,0.35,0.6,0.0,0.0,2,4,0,0,False,19,True,False,United States,1
kosicehotel.sk,bart.sk s.r.o.,4.0,3.0,DigiCert Inc,64,81,89,49,143,1,1,1,1,0,0,29405,200,Apache/2.4.62 (AlmaLinux) OpenSSL/3.2.2,3.24,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
hoteltevel.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,53,92,240,253,41,1,1,1,1,0,0,29405,200,None,3.03,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
salomontenisky.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,60,172,67,153,98,2,0,0,0,0,0,13335,200,cloudflare,3.45,0.35,0.59,0.0,0.0,1,2,0,0,False,16,True,False,Canada,1
hanusovce.sk,"INTERNET CZ, a.s.",4.0,2.0,Let's Encrypt,29,88,86,102,9,1,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,3.42,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Czechia,0
deuter-slovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,58,196,196,202,69,1,0,0,0,0,0,58065,200,Apache,3.54,0.32,0.58,0.0,0.05,2,3,0,1,False,18,True,False,None,1
hotelpodzamkom.sk,"INTERNET CZ, a.s.",4.0,2.0,Let's Encrypt,37,37,9,175,157,1,1,1,1,0,1,51013,200,openresty,3.57,0.29,0.65,0.0,0.0,1,2,0,0,False,16,False,False,Slovakia,0
schollslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,42,196,247,55,212,1,0,0,0,0,0,41564,200,Apache,3.09,0.22,0.72,0.0,0.0,1,4,0,0,False,17,True,False,Canada,1
nobulltenisky.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,79,104,21,10,41,2,0,0,0,0,0,13335,200,cloudflare,3.5,0.31,0.62,0.0,0.0,1,3,0,0,False,15,True,False,Canada,1
rosethotel.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,53,37,9,175,188,1,1,1,1,0,0,51013,200,openresty,3.09,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
avantgardecasino.sk,NETIM,3.0,3.0,Google Trust Services,72,104,21,48,1,7,1,0,0,0,0,13335,200,cloudflare,3.62,0.37,0.58,0.0,0.0,1,3,0,0,False,18,True,False,Canada,1
danubiagate.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,DigiCert Inc,103,92,240,253,107,1,1,1,1,0,0,29405,200,None,3.47,0.43,0.5,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
modra.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,39,217,67,30,91,1,1,1,1,1,1,5578,200,nginx,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
teva-slovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,82,104,160,5,170,1,0,0,0,0,0,46805,200,Apache,3.34,0.29,0.59,0.0,0.06,1,3,0,1,False,16,True,False,United States,1
kabelkypenazenky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,75,185,175,85,74,1,1,1,1,0,0,44984,200,Apache,3.26,0.37,0.58,0.0,0.0,1,2,0,0,False,18,False,False,Czechia,1
copytrend.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,83,31,15,10,97,1,1,1,1,0,1,25234,200,nginx,3.58,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Czechia,1
funshoes.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,36,172,67,196,47,2,0,0,0,0,0,13335,403,cloudflare,3.03,0.27,0.64,0.0,0.0,2,3,0,0,False,10,True,False,Canada,1
benettoneshop.sk,Key-Systems GmbH,4.0,1.0,None,0,196,247,24,34,1,0,0,0,0,0,41564,403,nginx,3.2,0.31,0.62,0.0,0.0,1,2,0,0,False,15,True,False,United States,1
nvgtnsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,165,231,64,36,1,0,0,0,0,0,48950,200,Apache,2.72,0.0,0.9,0.0,0.0,0,7,0,0,False,9,False,True,Germany,1
medzev.sk,"INTERNET CZ, a.s.",4.0,2.0,Let's Encrypt,79,88,86,102,6,1,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
skimakov.sk,"WebHouse, s.r.o.",4.0,3.0,None,0,82,208,46,3,1,1,1,1,0,1,15685,200,Microsoft-IIS/10.0,2.85,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Czechia,0
spisskevlachy.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,39,86,110,243,203,1,1,1,1,0,1,29405,200,Apache,3.38,0.25,0.69,0.0,0.0,1,3,0,0,False,15,False,False,Slovakia,0
vasa-slovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,22,77,78,104,3,1,1,1,1,0,1,15685,200,nginx,3.15,0.29,0.59,0.0,0.06,1,3,0,1,False,16,True,False,Czechia,1
ziardolinky.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,45,37,9,175,197,1,1,1,0,0,0,51013,200,openresty,3.52,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
lunzo.sk,"WEDOS Internet, a.s.",4.0,1.0,Let's Encrypt,61,185,59,211,64,1,1,1,1,0,1,43541,200,nginx/1.23.0,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Czechia,1
vivobarefoot.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,71,81,0,235,139,3,1,1,1,0,0,15685,200,BunnyCDN-SK1-721,3.46,0.4,0.53,0.0,0.0,2,2,0,0,False,14,True,False,Czechia,0
merrellbarefoot.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,68,196,245,238,117,1,0,0,0,0,0,58065,200,Apache,3.42,0.33,0.61,0.0,0.0,2,3,0,0,False,17,True,False,Austria,1
merrel.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,8,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),2.73,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,None,1
viagogo.sk,Gandi SAS,4.0,3.0,None,151,13,107,246,45,1,1,1,1,0,1,8075,200,None,2.92,0.4,0.5,0.0,0.0,2,2,0,0,False,9,False,False,Canada,1
hotelavalanche.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,68,185,59,211,127,1,1,1,1,0,0,43541,200,nginx,3.45,0.35,0.59,0.0,0.0,1,3,0,0,False,16,False,False,Czechia,0
autoelektrony.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,67,109,74,157,48,1,1,1,1,1,1,29405,200,nginx,3.5,0.44,0.5,0.0,0.0,2,3,0,0,False,15,False,False,Slovakia,1
littledreamer.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,9,37,9,175,155,1,1,1,1,0,0,51013,200,openresty,3.33,0.31,0.62,0.0,0.0,2,3,0,0,False,15,False,False,Slovakia,1
znalecbanskabystrica.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,83,31,15,10,61,1,0,0,1,0,0,25234,200,nginx,3.62,0.3,0.65,0.0,0.0,1,3,0,0,False,22,False,False,Czechia,1
engelbertstraussslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,82,104,21,57,225,2,0,0,0,0,0,13335,200,cloudflare,3.54,0.29,0.68,0.0,0.0,2,5,0,0,False,27,True,False,Canada,1
hokateniskysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,79,196,245,153,228,1,0,0,0,0,0,41564,200,Apache,3.2,0.31,0.62,0.0,0.0,1,2,0,0,False,15,True,True,Slovakia,1
nine-casino-sk.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,56,104,21,38,235,2,0,0,0,0,0,13335,200,cloudflare,3.18,0.29,0.53,0.0,0.12,1,2,0,1,False,16,True,True,Canada,1
